,psdalpha_1,psdbeta_1,psdgamma_1,psdalpha_2,psdbeta_2,psdgamma_2,psdalpha_3,psdbeta_3,psdgamma_3,psdalpha_4,psdbeta_4,psdgamma_4,psdalpha_5,psdbeta_5,psdgamma_5,psdalpha_6,psdbeta_6,psdgamma_6,psdalpha_7,psdbeta_7,psdgamma_7,psdalpha_8,psdbeta_8,psdgamma_8,psdalpha_9,psdbeta_9,psdgamma_9,psdalpha_10,psdbeta_10,psdgamma_10,psdalpha_11,psdbeta_11,psdgamma_11,psdalpha_12,psdbeta_12,psdgamma_12,psdalpha_13,psdbeta_13,psdgamma_13,psdalpha_14,psdbeta_14,psdgamma_14,Valence,Arousal,Dominance
21,-0.2017932271293844,-0.1999861787903603,-0.1594101581281823,-0.1364782174249824,-0.1357619167444727,-0.1253063524114529,-0.1389004450036149,-0.1388410154609673,-0.1351162265211662,-0.2197186207829006,-0.219577377590645,-0.2017200126372992,-0.3740542595488899,-0.3858535465554896,-0.3155339439234029,-0.2878015749196209,-0.2769166882368007,-0.1875352738029626,-0.1444676107637603,-0.1457430170673214,-0.1548937222099815,-0.1755841553762492,-0.1722541872707126,-0.1732727847559949,-0.1907179432280757,-0.1904813202148188,-0.1784510281868836,-0.1906156091480176,-0.1883108944063548,-0.1604544938987795,-0.3215109772562026,-0.318107861089104,-0.3068126875595215,-0.2459047526192325,-0.2454398816325031,-0.2398109101278542,-0.2431852267774094,-0.2428339345470039,-0.2384519008761074,-0.2060131650784323,-0.2061266065404095,-0.2106710485377489,0.0,1.0,1.0
22,-0.1868376386908424,-0.1853639442282104,-0.1495140548458626,0.4262399608303727,0.4147145140567683,0.3045329627768674,0.018145463559535,-0.0049830958666199,-0.1437172370506322,0.2191939911446707,0.1753534135002034,-0.0753646005315682,0.146135463198608,0.1621716997399792,0.1655815132209269,1.393390448808854,1.3179963000561667,0.7652275850842882,-0.1713750192343953,-0.1726121350771287,-0.1813057147203068,-0.1785523793025008,-0.1787156415229391,-0.1975946350959103,-0.1538744863005717,-0.1616468696733667,-0.2092293402842599,-0.0190785975388306,-0.0178062996271045,-0.0112762270176963,0.0077604489065187,0.0045033365842734,-0.0164749333169447,-0.0646216401145432,-0.0842296443553291,-0.1363961143884853,-0.2534415518583969,-0.2531342184569769,-0.2488468721363028,-0.1911727341895683,-0.1913017611231825,-0.1961009490186252,0.0,0.0,0.0
23,-0.2393247708809179,-0.2366904332016135,-0.1842998304435593,-0.1471581977685842,-0.1462125369499027,-0.1334720036982213,-0.2947818496525602,-0.2949779525457277,-0.2922362022751065,-0.4703642691064052,-0.471531436403605,-0.4223351850769277,-0.4094900539635134,-0.4241067471019606,-0.3502534521930465,-0.3122304603824666,-0.3000955858293925,-0.2013764818157523,-0.2177278073841625,-0.2188871264082489,-0.2268289204533438,-0.2240471872977986,-0.2183653797357481,-0.2174837533330428,-0.2787498810029483,-0.2790422324723958,-0.2629008749615987,-0.2288284980168348,-0.2262873957897723,-0.1936393126025425,-0.3107112155146381,-0.3075286711892327,-0.2972995929495105,-0.3409195010094242,-0.3403442934730572,-0.3310299082767087,-0.2453107469553453,-0.2449684771850629,-0.2406068806320963,-0.2328501159561988,-0.2329342995090841,-0.2369878259698527,0.0,0.0,0.0
24,-0.2296330486472467,-0.2272181537492302,-0.1778967546621837,0.0417848147912365,0.0386351947297126,0.0109615191531267,-0.1779018982472198,-0.1779566264166915,-0.1747215395838795,-0.2914316765112785,-0.291731405110037,-0.2650407156795764,-0.2776835154036735,-0.2843616602214581,-0.2265547175136545,0.728568661601049,0.6872983488112414,0.3885979870003481,-0.2087527666681997,-0.2099250862523117,-0.2180016546612532,-0.1990189006278001,-0.1945670242479089,-0.1947316403371242,-0.1942026778983768,-0.1940801527206176,-0.1826028013201492,-0.0252336623608643,-0.023950427876913,-0.0167505385739963,-0.0053431994683847,-0.0083765437468532,-0.0282017539808838,17.79173585754106,17.767775140847323,17.073779081440826,-0.1850785422427309,-0.1844805636870729,-0.1795255589502996,-0.183656923082511,-0.1838017997552405,-0.1887978326372286,1.0,0.0,0.0
25,-0.2225272535242537,-0.2202653509523452,-0.1731743250471015,-0.0463412092745975,-0.0476105198200956,-0.0565466747277462,-0.2955169946899063,-0.2957235958263423,-0.2930311250639864,-0.4100498097751755,-0.4109236352362064,-0.3693156203453693,-0.3949013437317278,-0.4097745329856589,-0.3368268885695784,0.0322772015298789,0.0266683041361047,-0.0063280342721299,-0.2149799542448441,-0.2161389740191056,-0.2240948731634115,-0.2027527813830457,-0.1981065952705428,-0.1980574918105248,-0.2616482728942428,-0.2628044775402943,-0.2571306384809244,-0.2131310637362025,-0.2106853605667324,-0.1799914695350355,-0.1543780859234487,-0.1543558406190626,-0.1594096317134292,-0.3225474896215997,-0.3219795616978005,-0.3133186890482307,-0.2467320696420737,-0.2463947696259984,-0.2420376459106501,-0.2276972413202244,-0.2277810138780134,-0.2319027880994865,0.0,1.0,1.0
26,-0.1958214563948794,-0.1941568204100486,-0.1554958373551127,-0.1237312427568922,-0.1232937568316202,-0.1155651810134055,-0.1211571135106282,-0.1210750864673191,-0.1172759977289717,-0.1197094780812215,-0.119075862292666,-0.1137503187779293,-0.1154123751536408,-0.113418468573347,-0.0764902016397914,-0.2137757142356728,-0.2066738645700631,-0.1455093958859742,-0.1200997537460833,-0.121443425238262,-0.1311356509205324,-0.180750896611024,-0.177178247707406,-0.1780253951993628,-0.1844996219409497,-0.1841467769425084,-0.1715785337972026,-0.1770610923795315,-0.1748339892859631,-0.1486342774474839,-0.0022865109667364,-0.005245932445804,-0.0248411576737857,0.4264088659626506,0.4260320541635006,0.4057733925644347,0.1081474939729313,0.1099441443994041,0.1174306344661462,-0.1773993099795843,-0.1775639077227189,-0.1827497537343723,0.0,0.0,0.0
27,0.1165405561645795,0.1113262694018341,0.0515798212508453,-0.1275988303896252,-0.1270733937430344,-0.1185007314997008,0.3248339879291707,0.3727907168859145,1.2165398344779803,0.0990309802265218,0.1007563831518278,0.0786292423599405,-0.3156897177641018,-0.3246128519344285,-0.2504149675082814,-0.1337699648471889,-0.1181992922821506,0.0102253737281256,-0.2279984946831865,-0.229135043921987,-0.2368744226289744,-0.23837710678359,-0.2319972629172515,-0.2305451289047252,-0.2382706006559334,-0.238959872293919,-0.231153110620251,-0.1846903836824467,-0.1824188206116757,-0.1552855519641312,-0.0746857696047226,-0.0762750080806028,-0.0891180319728452,-0.1863118902743368,-0.1859430941851163,-0.1827637484375358,-0.2542777782940114,-0.2539704576156191,-0.2496748664993376,-0.1399726479601134,-0.1401560610456708,-0.1459143777141513,0.0,1.0,1.0
28,-0.1814497996676954,-0.1800885893608649,-0.145923496005881,-0.1044747464514886,-0.1044502563776319,-0.1008313192433972,0.1126968594471274,0.1442668201350978,0.352807186993764,0.1188556901969028,0.1348584432657008,0.1093629675191839,0.1043253929314984,0.11057446486358,0.1635080738438881,0.1346249416375997,0.1238769735263133,0.0520179700895012,1.1784059073170725,1.2818657714333863,1.481452358724147,0.0541654848686438,0.0691489371119419,0.2080123881192202,-0.2489891308542698,-0.2498908919332914,-0.2430640079103314,-0.0621607539327938,-0.0605595842849763,-0.0483431506499648,0.0802193095601165,0.1032785614374733,0.1704461656884296,1.1029520832119413,1.1987303670673786,1.518757067625775,-0.2279169096074624,-0.2274973768624536,-0.2229593955265408,-0.2509205042401501,-0.2509812667753566,-0.254688516417129,1.0,0.0,0.0
29,-0.1547610209293629,-0.1539705544710372,-0.1281222350432028,-0.1182720185380477,-0.1179545689492522,-0.1114064324785003,-0.1128538088974095,-0.1107175602723079,-0.1694276696555511,-0.1974831975098388,-0.1972776184431438,-0.1822997471158877,0.4662198516589926,0.4994975040420003,0.462306192100983,-0.2427783709683384,-0.2389591302714652,-0.1749643406489182,-0.1835875271114909,-0.1848188210329345,-0.193388757046321,1.947380256061657,2.0096102121997337,2.121576903265813,-0.2337078501534238,-0.234314802690143,-0.2261440111704262,-0.1784744183379774,-0.180213355335369,-0.1710107454903074,-0.2439108778580856,-0.2420701960372862,-0.2383602648234108,-0.3079521796847428,-0.3127879560934613,-0.3074379526755805,-0.2482870586492048,-0.2479750673587404,-0.2437186107851811,-0.1911155292202586,-0.1912478240829495,-0.1960817207108821,1.0,0.0,0.0
30,0.1415833818112847,0.135857540992841,0.0683109093267426,-0.1374431387208631,-0.1367077613431456,-0.1260438683790547,-0.1383204542401651,-0.1314871236489637,-0.1259688177813493,-0.1891299740311339,-0.1887870301162819,-0.174464758045195,-0.0964965654280099,-0.093520544511482,-0.0591038599421463,0.0010534498639922,-0.0028447676780516,-0.0236569278926845,1.6942778885977974,1.689972480150136,1.6509506116957315,0.8616896276383571,0.814573802488115,0.7726635553345036,-0.2077283016870729,-0.2078433768287004,-0.1974335962515293,-0.1950586187578774,-0.192719011666279,-0.1642734842333738,-0.2439236345868145,-0.2420986623175946,-0.2384334832307873,-0.237338801718242,-0.23301988610843,-0.2041494295612577,-0.2491227074924685,-0.2487997870584074,-0.2444865113209083,-0.2319520700271566,-0.2320341828928341,-0.2360956808413836,1.0,1.0,1.0
